"Notes"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2003"	"2003"	"45-54 years"	"45-54"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	12	633482	Unreliable
	"2003"	"2003"	"45-54 years"	"45-54"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	155	633482	24.5
	"2003"	"2003"	"45-54 years"	"45-54"	"Falls (W00-W19)"	"GR113-118"	13	633482	Unreliable
	"2003"	"2003"	"45-54 years"	"45-54"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	16	633482	Unreliable
	"2003"	"2003"	"45-54 years"	"45-54"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	73	633482	11.5
	"2003"	"2003"	"45-54 years"	"45-54"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	41	633482	6.5
	"2003"	"2003"	"45-54 years"	"45-54"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	78	633482	12.3
	"2003"	"2003"	"45-54 years"	"45-54"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	51	633482	8.1
	"2003"	"2003"	"45-54 years"	"45-54"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	27	633482	4.3
	"2003"	"2003"	"45-54 years"	"45-54"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	63	633482	9.9
	"2003"	"2003"	"45-54 years"	"45-54"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	40	633482	6.3
	"2003"	"2003"	"45-54 years"	"45-54"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	23	633482	3.6
	"2003"	"2003"	"45-54 years"	"45-54"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	22	633482	3.5
	"2003"	"2003"	"45-54 years"	"45-54"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	22	633482	3.5
	"2003"	"2003"	"55-64 years"	"55-64"	"#Septicemia (A40-A41)"	"GR113-010"	83	429397	19.3
	"2003"	"2003"	"55-64 years"	"55-64"	"#Viral hepatitis (B15-B19)"	"GR113-015"	24	429397	5.6
	"2003"	"2003"	"55-64 years"	"55-64"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	43	429397	10.0
	"2003"	"2003"	"55-64 years"	"55-64"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	18	429397	Unreliable
	"2003"	"2003"	"55-64 years"	"55-64"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1757	429397	409.2
	"2003"	"2003"	"55-64 years"	"55-64"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	35	429397	8.2
	"2003"	"2003"	"55-64 years"	"55-64"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	53	429397	12.3
	"2003"	"2003"	"55-64 years"	"55-64"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	37	429397	8.6
	"2003"	"2003"	"55-64 years"	"55-64"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	156	429397	36.3
	"2003"	"2003"	"55-64 years"	"55-64"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	44	429397	10.2
	"2003"	"2003"	"55-64 years"	"55-64"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	93	429397	21.7
	"2003"	"2003"	"55-64 years"	"55-64"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	23	429397	5.4
	"2003"	"2003"	"55-64 years"	"55-64"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	613	429397	142.8
	"2003"	"2003"	"55-64 years"	"55-64"	"Malignant melanoma of skin (C43)"	"GR113-028"	19	429397	Unreliable
	"2003"	"2003"	"55-64 years"	"55-64"	"Malignant neoplasm of breast (C50)"	"GR113-029"	162	429397	37.7
	"2003"	"2003"	"55-64 years"	"55-64"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	17	429397	Unreliable
	"2003"	"2003"	"55-64 years"	"55-64"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	16	429397	Unreliable
	"2003"	"2003"	"55-64 years"	"55-64"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	31	429397	7.2
	"2003"	"2003"	"55-64 years"	"55-64"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	39	429397	9.1
	"2003"	"2003"	"55-64 years"	"55-64"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	63	429397	14.7
	"2003"	"2003"	"55-64 years"	"55-64"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	18	429397	Unreliable
	"2003"	"2003"	"55-64 years"	"55-64"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	46	429397	10.7
	"2003"	"2003"	"55-64 years"	"55-64"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	123	429397	28.6
	"2003"	"2003"	"55-64 years"	"55-64"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	43	429397	10.0
	"2003"	"2003"	"55-64 years"	"55-64"	"Leukemia (C91-C95)"	"GR113-040"	44	429397	10.2
	"2003"	"2003"	"55-64 years"	"55-64"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	34	429397	7.9
	"2003"	"2003"	"55-64 years"	"55-64"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	169	429397	39.4
	"2003"	"2003"	"55-64 years"	"55-64"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	22	429397	5.1
	"2003"	"2003"	"55-64 years"	"55-64"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	297	429397	69.2
	"2003"	"2003"	"55-64 years"	"55-64"	"#Parkinson disease (G20-G21)"	"GR113-051"	10	429397	Unreliable
	"2003"	"2003"	"55-64 years"	"55-64"	"#Alzheimer disease (G30)"	"GR113-052"	14	429397	Unreliable
	"2003"	"2003"	"55-64 years"	"55-64"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	1712	429397	398.7
	"2003"	"2003"	"55-64 years"	"55-64"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1378	429397	320.9
	"2003"	"2003"	"55-64 years"	"55-64"	"Hypertensive heart disease (I11)"	"GR113-056"	90	429397	21.0
	"2003"	"2003"	"55-64 years"	"55-64"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	994	429397	231.5
	"2003"	"2003"	"55-64 years"	"55-64"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	611	429397	142.3
	"2003"	"2003"	"55-64 years"	"55-64"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	378	429397	88.0
	"2003"	"2003"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	143	429397	33.3
	"2003"	"2003"	"55-64 years"	"55-64"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	235	429397	54.7
	"2003"	"2003"	"55-64 years"	"55-64"	"Other heart diseases (I26-I51)"	"GR113-064"	284	429397	66.1
	"2003"	"2003"	"55-64 years"	"55-64"	"Heart failure (I50)"	"GR113-067"	89	429397	20.7
	"2003"	"2003"	"55-64 years"	"55-64"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	193	429397	44.9
	"2003"	"2003"	"55-64 years"	"55-64"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	37	429397	8.6
	"2003"	"2003"	"55-64 years"	"55-64"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	254	429397	59.2
	"2003"	"2003"	"55-64 years"	"55-64"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	37	429397	8.6
	"2003"	"2003"	"55-64 years"	"55-64"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	21	429397	4.9
	"2003"	"2003"	"55-64 years"	"55-64"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	16	429397	Unreliable
	"2003"	"2003"	"55-64 years"	"55-64"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	12	429397	Unreliable
	"2003"	"2003"	"55-64 years"	"55-64"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	48	429397	11.2
	"2003"	"2003"	"55-64 years"	"55-64"	"Pneumonia (J12-J18)"	"GR113-078"	47	429397	10.9
	"2003"	"2003"	"55-64 years"	"55-64"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	204	429397	47.5
	"2003"	"2003"	"55-64 years"	"55-64"	"Emphysema (J43)"	"GR113-084"	42	429397	9.8
	"2003"	"2003"	"55-64 years"	"55-64"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	154	429397	35.9
	"2003"	"2003"	"55-64 years"	"55-64"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	11	429397	Unreliable
	"2003"	"2003"	"55-64 years"	"55-64"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	53	429397	12.3
	"2003"	"2003"	"55-64 years"	"55-64"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	80	429397	18.6
	"2003"	"2003"	"55-64 years"	"55-64"	"Alcoholic liver disease (K70)"	"GR113-094"	36	429397	8.4
	"2003"	"2003"	"55-64 years"	"55-64"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	44	429397	10.2
	"2003"	"2003"	"55-64 years"	"55-64"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	145	429397	33.8
	"2003"	"2003"	"55-64 years"	"55-64"	"Renal failure (N17-N19)"	"GR113-100"	145	429397	33.8
	"2003"	"2003"	"55-64 years"	"55-64"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	10	429397	Unreliable
	"2003"	"2003"	"55-64 years"	"55-64"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	46	429397	10.7
	"2003"	"2003"	"55-64 years"	"55-64"	"All other diseases (Residual) "	"GR113-111"	365	429397	85.0
	"2003"	"2003"	"55-64 years"	"55-64"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	206	429397	48.0
	"2003"	"2003"	"55-64 years"	"55-64"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	97	429397	22.6
	"2003"	"2003"	"55-64 years"	"55-64"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	78	429397	18.2
	"2003"	"2003"	"55-64 years"	"55-64"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	12	429397	Unreliable
	"2003"	"2003"	"55-64 years"	"55-64"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	109	429397	25.4
	"2003"	"2003"	"55-64 years"	"55-64"	"Falls (W00-W19)"	"GR113-118"	21	429397	4.9
	"2003"	"2003"	"55-64 years"	"55-64"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	26	429397	6.1
	"2003"	"2003"	"55-64 years"	"55-64"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	38	429397	8.8
	"2003"	"2003"	"55-64 years"	"55-64"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	53	429397	12.3
	"2003"	"2003"	"55-64 years"	"55-64"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	39	429397	9.1
	"2003"	"2003"	"55-64 years"	"55-64"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	14	429397	Unreliable
	"2003"	"2003"	"55-64 years"	"55-64"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	31	429397	7.2
	"2003"	"2003"	"55-64 years"	"55-64"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	18	429397	Unreliable
	"2003"	"2003"	"55-64 years"	"55-64"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	13	429397	Unreliable
	"2003"	"2003"	"65-74 years"	"65-74"	"#Septicemia (A40-A41)"	"GR113-010"	131	282858	46.3
	"2003"	"2003"	"65-74 years"	"65-74"	"#Viral hepatitis (B15-B19)"	"GR113-015"	18	282858	Unreliable
	"2003"	"2003"	"65-74 years"	"65-74"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	13	282858	Unreliable
	"2003"	"2003"	"65-74 years"	"65-74"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	16	282858	Unreliable
	"2003"	"2003"	"65-74 years"	"65-74"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2462	282858	870.4
	"2003"	"2003"	"65-74 years"	"65-74"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	37	282858	13.1
	"2003"	"2003"	"65-74 years"	"65-74"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	59	282858	20.9
	"2003"	"2003"	"65-74 years"	"65-74"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	40	282858	14.1
	"2003"	"2003"	"65-74 years"	"65-74"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	234	282858	82.7
	"2003"	"2003"	"65-74 years"	"65-74"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	60	282858	21.2
	"2003"	"2003"	"65-74 years"	"65-74"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	156	282858	55.2
	"2003"	"2003"	"65-74 years"	"65-74"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	26	282858	9.2
	"2003"	"2003"	"65-74 years"	"65-74"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	866	282858	306.2
	"2003"	"2003"	"65-74 years"	"65-74"	"Malignant melanoma of skin (C43)"	"GR113-028"	18	282858	Unreliable
	"2003"	"2003"	"65-74 years"	"65-74"	"Malignant neoplasm of breast (C50)"	"GR113-029"	148	282858	52.3
	"2003"	"2003"	"65-74 years"	"65-74"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	23	282858	8.1
	"2003"	"2003"	"65-74 years"	"65-74"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	61	282858	21.6
	"2003"	"2003"	"65-74 years"	"65-74"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	106	282858	37.5
	"2003"	"2003"	"65-74 years"	"65-74"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	60	282858	21.2
	"2003"	"2003"	"65-74 years"	"65-74"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	35	282858	12.4
	"2003"	"2003"	"65-74 years"	"65-74"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	47	282858	16.6
	"2003"	"2003"	"65-74 years"	"65-74"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	219	282858	77.4
	"2003"	"2003"	"65-74 years"	"65-74"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	73	282858	25.8
	"2003"	"2003"	"65-74 years"	"65-74"	"Leukemia (C91-C95)"	"GR113-040"	80	282858	28.3
	"2003"	"2003"	"65-74 years"	"65-74"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	64	282858	22.6
	"2003"	"2003"	"65-74 years"	"65-74"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	259	282858	91.6
	"2003"	"2003"	"65-74 years"	"65-74"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	37	282858	13.1
	"2003"	"2003"	"65-74 years"	"65-74"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	455	282858	160.9
	"2003"	"2003"	"65-74 years"	"65-74"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	14	282858	Unreliable
	"2003"	"2003"	"65-74 years"	"65-74"	"Malnutrition (E40-E46)"	"GR113-048"	14	282858	Unreliable
	"2003"	"2003"	"65-74 years"	"65-74"	"#Parkinson disease (G20-G21)"	"GR113-051"	55	282858	19.4
	"2003"	"2003"	"65-74 years"	"65-74"	"#Alzheimer disease (G30)"	"GR113-052"	85	282858	30.1
	"2003"	"2003"	"65-74 years"	"65-74"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	2649	282858	936.5
	"2003"	"2003"	"65-74 years"	"65-74"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	2066	282858	730.4
	"2003"	"2003"	"65-74 years"	"65-74"	"Hypertensive heart disease (I11)"	"GR113-056"	131	282858	46.3
	"2003"	"2003"	"65-74 years"	"65-74"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	15	282858	Unreliable
	"2003"	"2003"	"65-74 years"	"65-74"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1351	282858	477.6
	"2003"	"2003"	"65-74 years"	"65-74"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	694	282858	245.4
	"2003"	"2003"	"65-74 years"	"65-74"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	651	282858	230.2
	"2003"	"2003"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	193	282858	68.2
	"2003"	"2003"	"65-74 years"	"65-74"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	458	282858	161.9
	"2003"	"2003"	"65-74 years"	"65-74"	"Other heart diseases (I26-I51)"	"GR113-064"	564	282858	199.4
	"2003"	"2003"	"65-74 years"	"65-74"	"Heart failure (I50)"	"GR113-067"	210	282858	74.2
	"2003"	"2003"	"65-74 years"	"65-74"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	351	282858	124.1
	"2003"	"2003"	"65-74 years"	"65-74"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	65	282858	23.0
	"2003"	"2003"	"65-74 years"	"65-74"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	393	282858	138.9
	"2003"	"2003"	"65-74 years"	"65-74"	"#Atherosclerosis (I70)"	"GR113-071"	28	282858	9.9
	"2003"	"2003"	"65-74 years"	"65-74"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	97	282858	34.3
	"2003"	"2003"	"65-74 years"	"65-74"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	55	282858	19.4
	"2003"	"2003"	"65-74 years"	"65-74"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	42	282858	14.8
	"2003"	"2003"	"65-74 years"	"65-74"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	13	282858	Unreliable
	"2003"	"2003"	"65-74 years"	"65-74"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	116	282858	41.0
	"2003"	"2003"	"65-74 years"	"65-74"	"Pneumonia (J12-J18)"	"GR113-078"	114	282858	40.3
	"2003"	"2003"	"65-74 years"	"65-74"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	460	282858	162.6
	"2003"	"2003"	"65-74 years"	"65-74"	"Emphysema (J43)"	"GR113-084"	67	282858	23.7
	"2003"	"2003"	"65-74 years"	"65-74"	"Asthma (J45-J46)"	"GR113-085"	10	282858	Unreliable
	"2003"	"2003"	"65-74 years"	"65-74"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	381	282858	134.7
	"2003"	"2003"	"65-74 years"	"65-74"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	28	282858	9.9
	"2003"	"2003"	"65-74 years"	"65-74"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	105	282858	37.1
	"2003"	"2003"	"65-74 years"	"65-74"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	66	282858	23.3
	"2003"	"2003"	"65-74 years"	"65-74"	"Alcoholic liver disease (K70)"	"GR113-094"	16	282858	Unreliable
	"2003"	"2003"	"65-74 years"	"65-74"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	50	282858	17.7
	"2003"	"2003"	"65-74 years"	"65-74"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	214	282858	75.7
	"2003"	"2003"	"65-74 years"	"65-74"	"Renal failure (N17-N19)"	"GR113-100"	211	282858	74.6
	"2003"	"2003"	"65-74 years"	"65-74"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	66	282858	23.3
	"2003"	"2003"	"65-74 years"	"65-74"	"All other diseases (Residual) "	"GR113-111"	483	282858	170.8
	"2003"	"2003"	"65-74 years"	"65-74"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	147	282858	52.0
	"2003"	"2003"	"65-74 years"	"65-74"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	61	282858	21.6
	"2003"	"2003"	"65-74 years"	"65-74"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	59	282858	20.9
	"2003"	"2003"	"65-74 years"	"65-74"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	86	282858	30.4
	"2003"	"2003"	"65-74 years"	"65-74"	"Falls (W00-W19)"	"GR113-118"	13	282858	Unreliable
	"2003"	"2003"	"65-74 years"	"65-74"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	12	282858	Unreliable
	"2003"	"2003"	"65-74 years"	"65-74"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	46	282858	16.3
	"2003"	"2003"	"65-74 years"	"65-74"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	34	282858	12.0
	"2003"	"2003"	"65-74 years"	"65-74"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	31	282858	11.0
	"2003"	"2003"	"75-84 years"	"75-84"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	11	184319	Unreliable
	"2003"	"2003"	"75-84 years"	"75-84"	"#Septicemia (A40-A41)"	"GR113-010"	250	184319	135.6
	"2003"	"2003"	"75-84 years"	"75-84"	"#Viral hepatitis (B15-B19)"	"GR113-015"	11	184319	Unreliable
	"2003"	"2003"	"75-84 years"	"75-84"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	34	184319	18.4
	"2003"	"2003"	"75-84 years"	"75-84"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2664	184319	1445.3
	"2003"	"2003"	"75-84 years"	"75-84"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	14	184319	Unreliable
	"2003"	"2003"	"75-84 years"	"75-84"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	54	184319	29.3
	"2003"	"2003"	"75-84 years"	"75-84"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	68	184319	36.9
	"2003"	"2003"	"75-84 years"	"75-84"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	295	184319	160.0
	"2003"	"2003"	"75-84 years"	"75-84"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	78	184319	42.3
	"2003"	"2003"	"75-84 years"	"75-84"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	148	184319	80.3
	"2003"	"2003"	"75-84 years"	"75-84"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	22	184319	11.9
	"2003"	"2003"	"75-84 years"	"75-84"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	806	184319	437.3
	"2003"	"2003"	"75-84 years"	"75-84"	"Malignant melanoma of skin (C43)"	"GR113-028"	21	184319	11.4
	"2003"	"2003"	"75-84 years"	"75-84"	"Malignant neoplasm of breast (C50)"	"GR113-029"	160	184319	86.8
	"2003"	"2003"	"75-84 years"	"75-84"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	26	184319	14.1
	"2003"	"2003"	"75-84 years"	"75-84"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	68	184319	36.9
	"2003"	"2003"	"75-84 years"	"75-84"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	161	184319	87.3
	"2003"	"2003"	"75-84 years"	"75-84"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	57	184319	30.9
	"2003"	"2003"	"75-84 years"	"75-84"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	60	184319	32.6
	"2003"	"2003"	"75-84 years"	"75-84"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	37	184319	20.1
	"2003"	"2003"	"75-84 years"	"75-84"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	274	184319	148.7
	"2003"	"2003"	"75-84 years"	"75-84"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	111	184319	60.2
	"2003"	"2003"	"75-84 years"	"75-84"	"Leukemia (C91-C95)"	"GR113-040"	93	184319	50.5
	"2003"	"2003"	"75-84 years"	"75-84"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	65	184319	35.3
	"2003"	"2003"	"75-84 years"	"75-84"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	309	184319	167.6
	"2003"	"2003"	"75-84 years"	"75-84"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	75	184319	40.7
